case_id,activity,timestamp,resource,lifecycle
case-3927,T06 Determine necessity of stop advice,2011-04-27T12:00:24.623+02:00,Resource15,complete
case-3927,T10 Determine necessity to stop indication,2011-04-27T12:00:46.956+02:00,Resource15,complete
case-3961,Confirmation of receipt,2010-10-27T08:59:50.876+02:00,Resource11,complete
case-3961,T06 Determine necessity of stop advice,2010-10-27T09:04:29.967+02:00,Resource11,complete
case-3961,T07-3 Draft intern advice hold for aspect 3,2010-10-27T09:20:34.229+02:00,Resource11,complete
case-3961,T06 Determine necessity of stop advice,2010-11-01T08:42:39.946+01:00,Resource11,complete
case-3961,T10 Determine necessity to stop indication,2010-11-01T08:43:32.894+01:00,Resource11,complete
case-3961,T02 Check confirmation of receipt,2010-11-04T11:39:31.978+01:00,Resource32,complete
case-3961,T04 Determine confirmation of receipt,2010-11-04T13:18:12.405+01:00,Resource19,complete
case-3961,T05 Print and send confirmation of receipt,2010-11-04T13:52:36.812+01:00,Resource27,complete
case-3983,Confirmation of receipt,2010-11-25T08:59:33.164+01:00,Resource06,complete
case-3983,T02 Check confirmation of receipt,2010-11-25T09:01:56.987+01:00,Resource04,complete
case-3983,T03 Adjust confirmation of receipt,2010-11-25T09:07:20.020+01:00,Resource06,complete
case-3983,T02 Check confirmation of receipt,2010-11-25T09:07:47.085+01:00,Resource06,complete
case-3983,T04 Determine confirmation of receipt,2010-11-25T09:08:09.843+01:00,Resource06,complete
case-3983,T06 Determine necessity of stop advice,2010-11-25T09:08:35.547+01:00,Resource06,complete
case-3983,T10 Determine necessity to stop indication,2010-11-25T09:08:59.165+01:00,Resource06,complete
case-3983,T05 Print and send confirmation of receipt,2010-11-30T09:31:08.264+01:00,admin1,complete
case-3984,Confirmation of receipt,2010-10-25T15:57:54.249+02:00,Resource09,complete
case-3984,T06 Determine necessity of stop advice,2010-10-25T16:13:31.442+02:00,Resource09,complete
case-3984,T07-5 Draft intern advice aspect 5,2010-10-26T09:38:40.195+02:00,Resource09,complete
case-3984,T07-1 Draft intern advice aspect 1,2010-10-26T09:39:17.902+02:00,Resource09,complete
case-3984,T08 Draft and send request for advice,2010-10-26T09:41:04.891+02:00,Resource09,complete
case-3984,T09-1 Process or receive external advice from party 1,2010-10-26T09:42:16.765+02:00,Resource09,complete
case-3984,T07-3 Draft intern advice hold for aspect 3,2010-11-02T15:47:29.459+01:00,Resource35,complete
case-3984,T07-4 Draft internal advice to hold for type 4,2010-11-04T09:07:41.168+01:00,Resource32,complete
case-3984,T07-2 Draft intern advice aspect 2,2010-11-04T09:12:24.545+01:00,Resource32,complete
case-3984,T02 Check confirmation of receipt,2010-11-04T09:34:05.717+01:00,Resource19,complete
case-3984,T04 Determine confirmation of receipt,2010-11-04T09:37:44.329+01:00,Resource19,complete
case-3984,T05 Print and send confirmation of receipt,2010-11-04T13:41:14.073+01:00,Resource27,complete
case-3984,T06 Determine necessity of stop advice,2010-11-04T13:56:19.742+01:00,Resource09,complete
case-3984,T10 Determine necessity to stop indication,2010-11-04T13:56:48.479+01:00,Resource09,complete
case-3987,Confirmation of receipt,2010-10-26T10:47:33.327+02:00,Resource08,complete
case-3987,T06 Determine necessity of stop advice,2010-10-26T12:23:24.830+02:00,Resource08,complete
case-3987,T10 Determine necessity to stop indication,2010-10-26T12:27:17.766+02:00,Resource08,complete
case-3987,T02 Check confirmation of receipt,2010-10-26T15:52:17.181+02:00,Resource19,complete
case-3987,T04 Determine confirmation of receipt,2010-10-28T11:46:00.571+02:00,Resource19,complete
case-3987,T05 Print and send confirmation of receipt,2010-10-28T13:46:25.048+02:00,Resource20,complete
case-3988,Confirmation of receipt,2010-11-08T13:51:30.397+01:00,Resource02,complete
case-3988,T06 Determine necessity of stop advice,2010-11-09T08:46:13.771+01:00,Resource02,complete
case-3988,T10 Determine necessity to stop indication,2010-11-09T08:47:00.517+01:00,Resource02,complete
case-3988,T11 Create document X request unlicensed,2010-11-09T12:03:37.792+01:00,Resource02,complete
case-3988,T12 Check document X request unlicensed,2010-11-09T12:56:25.059+01:00,Resource24,complete
case-3988,T02 Check confirmation of receipt,2010-11-09T15:57:15.740+01:00,Resource24,complete
case-3988,T04 Determine confirmation of receipt,2010-11-12T14:56:31.497+01:00,Resource10,complete
case-3988,T05 Print and send confirmation of receipt,2010-11-16T10:26:00.772+01:00,admin1,complete
case-3988,T13 Adjust document X request unlicensed,2010-12-03T13:08:59.345+01:00,admin2,complete
case-3989,Confirmation of receipt,2010-10-22T09:57:23.546+02:00,Resource12,complete
case-3989,T02 Check confirmation of receipt,2010-10-22T09:57:46.254+02:00,Resource12,complete
case-3989,T04 Determine confirmation of receipt,2010-10-22T09:58:13.317+02:00,Resource12,complete
case-3989,T05 Print and send confirmation of receipt,2010-10-22T09:58:35.137+02:00,Resource12,complete
case-3989,T06 Determine necessity of stop advice,2010-10-22T09:59:04.836+02:00,Resource12,complete
case-3989,T10 Determine necessity to stop indication,2010-10-22T09:59:36.800+02:00,Resource12,complete
case-3991,Confirmation of receipt,2010-10-22T11:17:05.605+02:00,Resource04,complete
case-3991,T06 Determine necessity of stop advice,2010-10-22T11:23:44.282+02:00,Resource04,complete
case-3991,T02 Check confirmation of receipt,2010-10-22T11:23:58.873+02:00,Resource04,complete
case-3991,T04 Determine confirmation of receipt,2010-10-22T11:24:08.474+02:00,Resource04,complete
case-3991,T10 Determine necessity to stop indication,2010-10-22T11:30:31.019+02:00,Resource04,complete
case-3991,T05 Print and send confirmation of receipt,2010-10-22T11:34:43.024+02:00,Resource04,complete
case-3995,Confirmation of receipt,2010-10-26T09:45:05.690+02:00,Resource08,complete
case-3995,T02 Check confirmation of receipt,2010-10-26T15:51:10.937+02:00,Resource19,complete
case-3995,T04 Determine confirmation of receipt,2010-10-28T11:44:43.133+02:00,Resource19,complete
case-3995,T05 Print and send confirmation of receipt,2010-10-28T13:44:25.273+02:00,Resource20,complete
case-3995,T06 Determine necessity of stop advice,2010-11-08T14:42:25.008+01:00,Resource08,complete
case-3995,T10 Determine necessity to stop indication,2010-11-08T15:17:20.902+01:00,Resource08,complete
case-3997,Confirmation of receipt,2010-11-04T14:30:42.541+01:00,Resource17,complete
case-3997,T06 Determine necessity of stop advice,2010-11-04T14:31:21.178+01:00,Resource17,complete
case-3997,T10 Determine necessity to stop indication,2010-11-04T14:31:40.155+01:00,Resource17,complete
case-3997,T02 Check confirmation of receipt,2010-11-18T11:31:22.936+01:00,Resource04,complete
case-3997,T04 Determine confirmation of receipt,2010-11-22T12:08:49.070+01:00,Resource02,complete
case-3997,T05 Print and send confirmation of receipt,2010-11-30T09:15:04.106+01:00,admin1,complete
case-3998,Confirmation of receipt,2010-10-26T09:18:14.992+02:00,Resource08,complete
case-3998,T02 Check confirmation of receipt,2010-10-26T15:51:51.369+02:00,Resource19,complete
case-3998,T04 Determine confirmation of receipt,2010-10-28T11:45:05.599+02:00,Resource19,complete
case-3998,T05 Print and send confirmation of receipt,2010-10-28T13:45:19.365+02:00,Resource20,complete
case-3998,T06 Determine necessity of stop advice,2010-11-02T14:38:22.827+01:00,Resource08,complete
case-3998,T10 Determine necessity to stop indication,2010-11-02T14:38:47.479+01:00,Resource08,complete
case-4000,Confirmation of receipt,2010-11-04T11:45:14.018+01:00,Resource17,complete
case-4000,T06 Determine necessity of stop advice,2010-11-04T11:45:48.226+01:00,Resource17,complete
case-4000,T10 Determine necessity to stop indication,2010-11-04T11:46:07.945+01:00,Resource17,complete
case-4000,T02 Check confirmation of receipt,2010-11-18T10:35:48.552+01:00,Resource04,complete
case-4000,T03 Adjust confirmation of receipt,2010-11-18T10:40:05.522+01:00,Resource17,complete
case-4000,T02 Check confirmation of receipt,2010-11-18T10:44:34.458+01:00,Resource04,complete
case-4000,T04 Determine confirmation of receipt,2010-11-24T11:14:28.576+01:00,Resource10,complete
case-4000,T05 Print and send confirmation of receipt,2010-11-30T09:26:54.924+01:00,admin1,complete
case-4008,Confirmation of receipt,2010-10-26T15:28:43.424+02:00,admin2,complete
case-4010,Confirmation of receipt,2010-10-26T11:03:01.924+02:00,Resource08,complete
case-4010,T02 Check confirmation of receipt,2010-10-26T15:52:41.293+02:00,Resource19,complete
case-4010,T04 Determine confirmation of receipt,2010-10-28T11:46:26.703+02:00,Resource19,complete
case-4010,T05 Print and send confirmation of receipt,2010-10-28T13:47:04.666+02:00,Resource20,complete
case-4010,T06 Determine necessity of stop advice,2010-11-04T11:36:38.175+01:00,Resource08,complete
case-4010,T10 Determine necessity to stop indication,2010-11-04T11:36:57.035+01:00,Resource08,complete
case-4011,Confirmation of receipt,2010-11-08T09:18:09.532+01:00,Resource11,complete
case-4011,T06 Determine necessity of stop advice,2010-11-08T09:18:29.688+01:00,Resource11,complete
case-4011,T10 Determine necessity to stop indication,2010-11-08T09:18:55.857+01:00,Resource11,complete
case-4011,T02 Check confirmation of receipt,2010-11-09T08:13:59.914+01:00,Resource32,complete
case-4011,T03 Adjust confirmation of receipt,2010-11-29T14:58:20.142+01:00,Resource11,complete
case-4011,T02 Check confirmation of receipt,2010-11-29T15:05:45.486+01:00,Resource11,complete
case-4011,T03 Adjust confirmation of receipt,2010-12-10T08:26:07.397+01:00,Resource07,complete
case-4011,T02 Check confirmation of receipt,2010-12-10T08:27:33.436+01:00,Resource07,complete
case-4011,T04 Determine confirmation of receipt,2010-12-10T08:28:24.637+01:00,Resource07,complete
case-4011,T05 Print and send confirmation of receipt,2010-12-10T08:28:35.351+01:00,Resource07,complete
case-4012,Confirmation of receipt,2010-11-08T09:42:06.196+01:00,Resource11,complete
case-4012,T06 Determine necessity of stop advice,2010-11-08T09:42:23.986+01:00,Resource11,complete
case-4012,T10 Determine necessity to stop indication,2010-11-08T09:43:14.965+01:00,Resource11,complete
case-4012,T02 Check confirmation of receipt,2010-11-24T11:31:26.888+01:00,Resource10,complete
case-4012,T04 Determine confirmation of receipt,2010-11-29T14:50:55.327+01:00,Resource11,complete
case-4012,T05 Print and send confirmation of receipt,2010-11-29T15:41:08.959+01:00,Resource11,complete
case-4013,Confirmation of receipt,2010-11-11T15:05:22.193+01:00,Resource17,complete
case-4013,T06 Determine necessity of stop advice,2010-11-11T15:06:10.159+01:00,Resource17,complete
case-4013,T10 Determine necessity to stop indication,2010-11-11T15:06:32.510+01:00,Resource17,complete
case-4013,T02 Check confirmation of receipt,2010-11-16T13:32:33.837+01:00,Resource10,complete
case-4013,T04 Determine confirmation of receipt,2010-11-22T08:26:54.898+01:00,Resource10,complete
case-4013,T05 Print and send confirmation of receipt,2010-11-30T08:59:53.407+01:00,admin1,complete
case-4014,Confirmation of receipt,2010-11-01T11:22:55.945+01:00,Resource11,complete
case-4014,T06 Determine necessity of stop advice,2010-11-01T11:25:03.686+01:00,Resource11,complete
case-4014,T10 Determine necessity to stop indication,2010-11-01T11:25:43.152+01:00,Resource11,complete
case-4014,T02 Check confirmation of receipt,2010-11-01T11:45:22.431+01:00,Resource21,complete
case-4014,T04 Determine confirmation of receipt,2010-11-01T12:39:19.161+01:00,Resource19,complete
case-4014,T05 Print and send confirmation of receipt,2010-11-03T08:45:12.305+01:00,Resource20,complete
case-4015,Confirmation of receipt,2010-11-04T15:37:39.639+01:00,admin2,complete
case-4017,Confirmation of receipt,2010-11-01T12:16:04.360+01:00,Resource11,complete
case-4017,T06 Determine necessity of stop advice,2010-11-01T12:19:33.758+01:00,Resource11,complete
case-4017,T10 Determine necessity to stop indication,2010-11-01T12:21:48.593+01:00,Resource11,complete
case-4017,T02 Check confirmation of receipt,2010-11-01T12:40:15.155+01:00,Resource19,complete
case-4017,T04 Determine confirmation of receipt,2010-11-01T12:52:53.315+01:00,Resource19,complete
case-4017,T05 Print and send confirmation of receipt,2010-11-03T08:46:13.204+01:00,Resource20,complete
case-4020,Confirmation of receipt,2010-11-01T12:46:24.892+01:00,Resource11,complete
case-4020,T06 Determine necessity of stop advice,2010-11-01T12:46:55.737+01:00,Resource11,complete
case-4020,T10 Determine necessity to stop indication,2010-11-01T12:47:52.420+01:00,Resource11,complete
case-4020,T02 Check confirmation of receipt,2010-11-04T10:29:40.881+01:00,Resource19,complete
case-4020,T04 Determine confirmation of receipt,2010-11-09T11:20:01.131+01:00,Resource19,complete
case-4020,T05 Print and send confirmation of receipt,2010-11-11T12:53:21.394+01:00,Resource20,complete
case-4021,Confirmation of receipt,2010-11-01T13:55:26.056+01:00,Resource11,complete
case-4021,T06 Determine necessity of stop advice,2010-11-01T13:56:49.019+01:00,Resource11,complete
case-4021,T10 Determine necessity to stop indication,2010-11-01T13:59:17.587+01:00,Resource11,complete
case-4021,T16 Report reasons to hold request,2010-11-01T14:08:01.278+01:00,Resource11,complete
case-4021,T17 Check report Y to stop indication,2010-11-01T14:21:05.870+01:00,Resource11,complete
case-4021,T19 Determine report Y to stop indication,2010-11-01T14:22:02.839+01:00,Resource11,complete
case-4021,T20 Print report Y to stop indication,2010-11-01T14:22:22.753+01:00,Resource11,complete
case-4021,T02 Check confirmation of receipt,2010-11-09T08:47:01.792+01:00,Resource32,complete
case-4021,T04 Determine confirmation of receipt,2010-11-09T13:04:41.176+01:00,Resource19,complete
case-4021,T05 Print and send confirmation of receipt,2010-11-11T12:54:27.065+01:00,Resource20,complete
case-4024,Confirmation of receipt,2010-12-20T12:10:34.164+01:00,admin2,complete
case-4025,Confirmation of receipt,2010-11-01T15:05:27.606+01:00,Resource11,complete
case-4025,T06 Determine necessity of stop advice,2010-11-01T15:05:48.091+01:00,Resource11,complete
case-4025,T10 Determine necessity to stop indication,2010-11-01T15:06:29.816+01:00,Resource11,complete
case-4025,T02 Check confirmation of receipt,2010-11-01T15:06:53.096+01:00,Resource11,complete
case-4025,T03 Adjust confirmation of receipt,2010-12-02T10:03:09.970+01:00,Resource07,complete
case-4025,T02 Check confirmation of receipt,2010-12-02T10:03:48.065+01:00,Resource07,complete
case-4025,T04 Determine confirmation of receipt,2010-12-02T10:04:10.288+01:00,Resource07,complete
case-4025,T05 Print and send confirmation of receipt,2010-12-02T10:10:12.758+01:00,admin1,complete
case-4027,Confirmation of receipt,2010-11-02T07:32:35.409+01:00,Resource11,complete
case-4027,T06 Determine necessity of stop advice,2010-11-02T07:33:03.163+01:00,Resource11,complete
case-4027,T10 Determine necessity to stop indication,2010-11-02T07:33:46.468+01:00,Resource11,complete
case-4027,T02 Check confirmation of receipt,2010-11-04T10:16:16.748+01:00,Resource19,complete
case-4027,T04 Determine confirmation of receipt,2010-11-04T11:34:39.983+01:00,Resource11,complete
case-4027,T05 Print and send confirmation of receipt,2010-11-04T17:04:13.689+01:00,Resource20,complete
case-4028,Confirmation of receipt,2010-11-02T12:42:19.582+01:00,Resource01,complete
case-4028,T06 Determine necessity of stop advice,2010-11-02T12:45:03.277+01:00,Resource01,complete
case-4028,T10 Determine necessity to stop indication,2010-11-02T12:46:01.076+01:00,Resource01,complete
case-4028,T02 Check confirmation of receipt,2010-11-04T10:01:23.772+01:00,Resource19,complete
case-4028,T04 Determine confirmation of receipt,2010-11-04T15:27:23.404+01:00,Resource19,complete
case-4028,T05 Print and send confirmation of receipt,2010-11-11T12:52:39.426+01:00,Resource20,complete
case-4057,Confirmation of receipt,2010-11-03T07:29:21.044+01:00,Resource11,complete
case-4057,T06 Determine necessity of stop advice,2010-11-03T07:29:43.407+01:00,Resource11,complete
case-4057,T10 Determine necessity to stop indication,2010-11-03T07:34:41.207+01:00,Resource11,complete
case-4057,T02 Check confirmation of receipt,2010-11-03T07:43:45.093+01:00,Resource11,complete
case-4057,T03 Adjust confirmation of receipt,2010-11-03T07:52:15.597+01:00,Resource11,complete
case-4057,T02 Check confirmation of receipt,2010-11-04T10:25:04.170+01:00,Resource19,complete
case-4057,T04 Determine confirmation of receipt,2010-11-11T14:56:32.965+01:00,Resource10,complete
case-4057,T05 Print and send confirmation of receipt,2010-11-16T10:06:20.910+01:00,admin1,complete
case-4058,Confirmation of receipt,2010-11-03T07:58:51.869+01:00,Resource11,complete
case-4058,T06 Determine necessity of stop advice,2010-11-03T07:59:55.594+01:00,Resource11,complete
case-4058,T10 Determine necessity to stop indication,2010-11-03T08:00:44.893+01:00,Resource11,complete
case-4058,T02 Check confirmation of receipt,2010-11-04T10:20:57.159+01:00,Resource19,complete
case-4058,T04 Determine confirmation of receipt,2010-11-11T14:38:59.844+01:00,Resource10,complete
case-4058,T05 Print and send confirmation of receipt,2010-11-16T10:20:22.813+01:00,admin1,complete
case-4059,Confirmation of receipt,2010-11-03T08:28:13.934+01:00,Resource11,complete
case-4059,T06 Determine necessity of stop advice,2010-11-03T08:29:04.356+01:00,Resource11,complete
case-4059,T10 Determine necessity to stop indication,2010-11-03T08:29:32.087+01:00,Resource11,complete
case-4059,T02 Check confirmation of receipt,2010-11-04T10:26:39.061+01:00,Resource19,complete
case-4059,T04 Determine confirmation of receipt,2010-11-11T14:57:37.754+01:00,Resource10,complete
case-4059,T05 Print and send confirmation of receipt,2010-11-16T10:07:03.744+01:00,admin1,complete
case-4060,Confirmation of receipt,2010-11-08T10:25:51.042+01:00,Resource11,complete
case-4060,T06 Determine necessity of stop advice,2010-11-08T10:26:14.161+01:00,Resource11,complete
case-4060,T10 Determine necessity to stop indication,2010-11-08T10:26:42.087+01:00,Resource11,complete
case-4060,T02 Check confirmation of receipt,2010-11-26T08:56:40.517+01:00,Resource24,complete
case-4060,T04 Determine confirmation of receipt,2010-11-26T15:42:09.276+01:00,Resource07,complete
case-4060,T05 Print and send confirmation of receipt,2010-11-26T15:47:51.848+01:00,Resource07,complete
case-4061,Confirmation of receipt,2010-11-04T08:33:20.405+01:00,Resource11,complete
case-4061,T06 Determine necessity of stop advice,2010-11-04T08:33:48.717+01:00,Resource11,complete
case-4061,T10 Determine necessity to stop indication,2010-11-04T08:34:22.793+01:00,Resource11,complete
case-4061,T02 Check confirmation of receipt,2010-11-04T10:33:02.334+01:00,Resource19,complete
case-4061,T04 Determine confirmation of receipt,2010-11-04T11:51:09.059+01:00,Resource19,complete
case-4061,T05 Print and send confirmation of receipt,2010-11-04T13:46:12.386+01:00,Resource27,complete
case-4063,Confirmation of receipt,2010-11-04T10:42:56.993+01:00,Resource11,complete
case-4063,T06 Determine necessity of stop advice,2010-11-04T10:44:29.599+01:00,Resource11,complete
case-4063,T10 Determine necessity to stop indication,2010-11-04T10:45:04.398+01:00,Resource11,complete
case-4063,T02 Check confirmation of receipt,2010-11-04T11:24:06.515+01:00,Resource19,complete
case-4063,T04 Determine confirmation of receipt,2010-11-04T11:30:38.645+01:00,Resource19,complete
case-4063,T05 Print and send confirmation of receipt,2010-11-04T13:38:23.965+01:00,Resource27,complete
case-4071,Confirmation of receipt,2010-11-08T09:58:52.315+01:00,Resource11,complete
case-4071,T06 Determine necessity of stop advice,2010-11-08T09:59:08.857+01:00,Resource11,complete
case-4071,T10 Determine necessity to stop indication,2010-11-08T09:59:43.904+01:00,Resource11,complete
case-4071,T02 Check confirmation of receipt,2010-11-25T15:51:46.498+01:00,Resource32,complete
case-4071,T04 Determine confirmation of receipt,2010-12-01T10:14:30.086+01:00,Resource10,complete
case-4071,T05 Print and send confirmation of receipt,2010-12-03T13:34:06.358+01:00,Resource07,complete
case-4077,Confirmation of receipt,2010-11-05T11:42:28.549+01:00,Resource08,complete
case-4077,T02 Check confirmation of receipt,2010-11-09T15:56:48.464+01:00,Resource24,complete
case-4077,T04 Determine confirmation of receipt,2010-11-12T14:48:36.475+01:00,Resource10,complete
case-4077,T05 Print and send confirmation of receipt,2010-11-16T10:23:00.561+01:00,admin1,complete
case-4077,T06 Determine necessity of stop advice,2010-11-17T12:06:19.161+01:00,Resource09,complete
case-4077,T10 Determine necessity to stop indication,2010-11-17T12:06:46.426+01:00,Resource09,complete
case-4081,Confirmation of receipt,2010-11-05T08:58:23.197+01:00,Resource08,complete
case-4081,T02 Check confirmation of receipt,2010-11-05T09:39:29.677+01:00,Resource24,complete
case-4081,T03 Adjust confirmation of receipt,2010-11-05T11:22:11.329+01:00,Resource08,complete
case-4081,T02 Check confirmation of receipt,2010-11-09T15:45:27.109+01:00,Resource24,complete
case-4081,T04 Determine confirmation of receipt,2010-11-12T15:02:26.576+01:00,Resource10,complete
case-4081,T05 Print and send confirmation of receipt,2010-11-16T10:29:07.375+01:00,admin1,complete
case-4081,T06 Determine necessity of stop advice,2010-11-18T12:24:28.715+01:00,Resource08,complete
case-4081,T10 Determine necessity to stop indication,2010-11-18T12:24:43.413+01:00,Resource08,complete
case-4083,Confirmation of receipt,2010-11-09T08:46:13.078+01:00,Resource05,complete
case-4083,T06 Determine necessity of stop advice,2010-11-09T08:49:59.813+01:00,Resource05,complete
case-4083,T10 Determine necessity to stop indication,2010-11-09T08:51:09.549+01:00,Resource05,complete
case-4083,T02 Check confirmation of receipt,2010-11-09T14:23:14.328+01:00,Resource24,complete
case-4083,T04 Determine confirmation of receipt,2010-11-12T14:52:24.857+01:00,Resource10,complete
case-4083,T05 Print and send confirmation of receipt,2010-11-16T10:28:14.641+01:00,admin1,complete
case-4084,Confirmation of receipt,2010-11-04T15:18:51.161+01:00,Resource09,complete
case-4084,T02 Check confirmation of receipt,2010-11-09T08:41:47.429+01:00,Resource09,complete
case-4084,T06 Determine necessity of stop advice,2010-11-09T08:58:12.628+01:00,Resource09,complete
case-4084,T03 Adjust confirmation of receipt,2010-11-16T12:26:36.800+01:00,Resource09,complete
case-4084,T02 Check confirmation of receipt,2010-11-16T13:56:09.421+01:00,Resource09,complete
case-4084,T03 Adjust confirmation of receipt,2010-11-16T13:56:45.290+01:00,Resource09,complete
case-4084,T02 Check confirmation of receipt,2010-11-17T13:43:42.511+01:00,Resource19,complete
case-4084,T04 Determine confirmation of receipt,2010-11-22T08:30:48.002+01:00,Resource10,complete
case-4084,T05 Print and send confirmation of receipt,2010-11-30T09:02:53.720+01:00,admin1,complete
case-4084,T07-5 Draft intern advice aspect 5,2010-12-20T12:38:27.652+01:00,admin2,complete
case-4085,Confirmation of receipt,2010-12-20T12:49:40.212+01:00,admin2,complete
case-4100,Confirmation of receipt,2010-11-04T11:46:41.738+01:00,Resource09,complete
case-4100,T06 Determine necessity of stop advice,2010-11-04T11:49:30.047+01:00,Resource09,complete
case-4100,T07-5 Draft intern advice aspect 5,2010-11-04T11:56:08.505+01:00,Resource09,complete
case-4100,T06 Determine necessity of stop advice,2010-11-04T11:58:11.677+01:00,Resource09,complete
case-4100,T10 Determine necessity to stop indication,2010-11-04T11:58:44.612+01:00,Resource09,complete
case-4100,T02 Check confirmation of receipt,2010-11-04T14:03:18.938+01:00,Resource24,complete
case-4100,T03 Adjust confirmation of receipt,2010-11-04T14:50:14.865+01:00,Resource09,complete
case-4100,T02 Check confirmation of receipt,2010-11-04T15:41:35.618+01:00,Resource09,complete
case-4100,T03 Adjust confirmation of receipt,2010-11-04T15:44:28.309+01:00,Resource09,complete
case-4100,T02 Check confirmation of receipt,2010-11-16T13:28:40.803+01:00,Resource10,complete
case-4100,T04 Determine confirmation of receipt,2010-11-17T13:45:24.748+01:00,Resource19,complete
case-4100,T05 Print and send confirmation of receipt,2010-11-22T14:06:25.987+01:00,admin1,complete
case-4101,Confirmation of receipt,2010-11-09T09:38:24.169+01:00,Resource05,complete
case-4101,T06 Determine necessity of stop advice,2010-11-09T09:39:15.034+01:00,Resource05,complete
case-4101,T10 Determine necessity to stop indication,2010-11-09T09:43:28.490+01:00,Resource05,complete
case-4101,T02 Check confirmation of receipt,2010-11-09T14:24:44.350+01:00,Resource24,complete
case-4101,T04 Determine confirmation of receipt,2010-11-12T14:54:10.595+01:00,Resource10,complete
case-4101,T05 Print and send confirmation of receipt,2010-11-16T10:23:37.090+01:00,admin1,complete
case-4102,Confirmation of receipt,2010-11-05T09:26:50.492+01:00,Resource08,complete
case-4102,T02 Check confirmation of receipt,2010-11-05T09:36:28.810+01:00,Resource24,complete
case-4102,T03 Adjust confirmation of receipt,2010-11-05T09:43:41.331+01:00,Resource08,complete
case-4102,T02 Check confirmation of receipt,2010-11-09T15:46:11.084+01:00,Resource24,complete
case-4102,T04 Determine confirmation of receipt,2010-11-12T14:58:23.296+01:00,Resource10,complete
case-4102,T05 Print and send confirmation of receipt,2010-11-16T10:27:07.150+01:00,admin1,complete
case-4102,T06 Determine necessity of stop advice,2010-11-16T16:09:30.900+01:00,Resource08,complete
case-4102,T10 Determine necessity to stop indication,2010-11-16T16:12:49.284+01:00,Resource08,complete
case-4103,Confirmation of receipt,2010-11-08T10:47:19.211+01:00,Resource11,complete
case-4103,T06 Determine necessity of stop advice,2010-11-08T10:47:36.538+01:00,Resource11,complete
case-4103,T10 Determine necessity to stop indication,2010-11-08T10:48:12.243+01:00,Resource11,complete
case-4103,T02 Check confirmation of receipt,2010-11-09T10:23:46.696+01:00,Resource32,complete
case-4103,T04 Determine confirmation of receipt,2010-11-12T14:50:12.389+01:00,Resource10,complete
case-4103,T05 Print and send confirmation of receipt,2010-11-16T10:27:45.067+01:00,admin1,complete
case-4111,Confirmation of receipt,2010-11-09T15:00:48.543+01:00,Resource02,complete
case-4111,T02 Check confirmation of receipt,2010-11-09T16:01:52.270+01:00,Resource24,complete
case-4111,T06 Determine necessity of stop advice,2010-11-09T16:02:46.641+01:00,Resource02,complete
case-4111,T07-1 Draft intern advice aspect 1,2010-11-09T16:04:00.213+01:00,Resource02,complete
case-4111,T06 Determine necessity of stop advice,2010-11-09T16:04:24.683+01:00,Resource02,complete
case-4111,T04 Determine confirmation of receipt,2010-11-12T15:04:23.485+01:00,Resource10,complete
case-4111,T05 Print and send confirmation of receipt,2010-11-16T10:22:26.674+01:00,admin1,complete
case-4111,T10 Determine necessity to stop indication,2010-12-08T11:54:32.200+01:00,Resource02,complete
case-4114,Confirmation of receipt,2010-11-05T15:19:40.640+01:00,Resource08,complete
case-4114,T02 Check confirmation of receipt,2010-11-09T15:43:08.091+01:00,Resource24,complete
case-4114,T04 Determine confirmation of receipt,2010-11-12T14:46:48.754+01:00,Resource10,complete
case-4114,T05 Print and send confirmation of receipt,2010-11-16T10:26:34.559+01:00,admin1,complete
case-4114,T06 Determine necessity of stop advice,2010-11-18T14:45:48.314+01:00,Resource08,complete
case-4114,T10 Determine necessity to stop indication,2010-11-18T14:46:07.723+01:00,Resource08,complete
case-4117,Confirmation of receipt,2010-11-25T15:19:58.537+01:00,Resource11,complete
case-4117,T06 Determine necessity of stop advice,2010-11-25T15:24:57.419+01:00,Resource11,complete
case-4117,T10 Determine necessity to stop indication,2010-11-25T15:31:09.270+01:00,Resource11,complete
case-4117,T02 Check confirmation of receipt,2010-11-26T09:29:43.743+01:00,Resource19,complete
case-4117,T03 Adjust confirmation of receipt,2010-11-29T08:04:51.772+01:00,Resource11,complete
case-4117,T02 Check confirmation of receipt,2010-11-30T07:53:13.904+01:00,Resource11,complete
case-4117,T04 Determine confirmation of receipt,2010-12-09T13:38:51.711+01:00,Resource11,complete
case-4117,T05 Print and send confirmation of receipt,2010-12-10T09:11:23.508+01:00,Resource34,complete
case-4118,Confirmation of receipt,2010-11-09T16:09:47.500+01:00,Resource04,complete
case-4118,T06 Determine necessity of stop advice,2010-11-09T16:10:15.497+01:00,Resource04,complete
case-4118,T10 Determine necessity to stop indication,2010-11-09T16:10:33.992+01:00,Resource04,complete
case-4118,T02 Check confirmation of receipt,2010-11-16T13:34:40.273+01:00,Resource10,complete
case-4118,T04 Determine confirmation of receipt,2010-11-22T08:28:28.030+01:00,Resource10,complete
case-4118,T05 Print and send confirmation of receipt,2010-11-30T09:01:21.356+01:00,admin1,complete
case-4119,Confirmation of receipt,2010-11-09T07:57:04.484+01:00,Resource11,complete
case-4119,T06 Determine necessity of stop advice,2010-11-09T07:57:33.991+01:00,Resource11,complete
case-4119,T10 Determine necessity to stop indication,2010-11-09T08:01:14.050+01:00,Resource11,complete
